City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,jamestown,42.097,-79.2353,27.51,57,100,2.06,US,1721762765
296,kocarli,37.7611,27.7058,29.99,51,0,3.09,TR,1721762766
297,mitu,1.1983,-70.1733,26.68,88,56,1.04,CO,1721762767
298,ouallam,14.3188,2.0866,33.55,47,100,4.35,NE,1721762768
299,saint-pierre,-21.3393,55.4781,19.82,60,0,3.09,RE,1721762769
300,anar darah,32.7587,61.654,33.16,17,0,15.01,AF,1721762771
301,alice springs,-23.7,133.8833,9.75,37,0,3.6,AU,1721762772
302,bel ombre,-4.6167,55.4167,25.91,89,40,4.63,SC,1721762773
303,usinsk,65.9939,57.5281,10.64,78,5,5.42,RU,1721762774
304,tindouf,27.6711,-8.1474,45.25,9,20,6.17,DZ,1721762775
305,aktau,43.65,51.2,27.32,59,3,3.42,KZ,1721762777
306,pacific grove,36.6177,-121.9166,25.45,70,0,2.68,US,1721762778
307,camayenne,9.535,-13.6878,27.05,89,75,4.12,GN,1721762779
308,burang,30.25,81.1667,11.16,78,98,2.5,CN,1721762780
309,cockburn town,21.4612,-71.1419,28.53,79,3,8.26,TC,1721762781
310,tailai,46.3833,123.4,22.37,79,100,0.53,CN,1721762782
311,port macquarie,-31.4333,152.9167,6.15,98,8,0.89,AU,1721762784
312,ribeira brava,32.65,-17.0667,26.67,77,1,4.09,PT,1721762786
313,rouissat,31.9243,5.3502,37.04,20,0,4.63,DZ,1721762787
314,nabire,-3.3667,135.4833,23.79,96,100,1.58,ID,1721762788
315,nueva gerona,21.8833,-82.8,31.32,61,1,6.68,CU,1721762789
316,shamakhi,40.6314,48.6414,23.03,63,0,1.06,AZ,1721762791
317,usogorsk,63.4106,48.6872,13.23,86,6,1.42,RU,1721762792
318,ponta delgada,37.7333,-25.6667,24.4,73,75,3.09,PT,1721762793
319,wenling,28.3669,121.36,26.23,90,3,1.69,CN,1721762794
320,luganville,-15.5333,167.1667,24.69,84,55,4.85,VU,1721762795
321,la punta,-33.1837,-66.3127,19.73,44,0,5.37,AR,1721762797
322,smithers,54.7804,-127.1743,17.18,48,75,2.06,CA,1721762798
323,igarka,67.4667,86.5833,10.84,94,100,6.58,RU,1721762799
324,marat,25.0701,45.4615,34.42,13,19,4.87,SA,1721762800
325,hinton,53.4001,-117.5857,26.47,21,0,0.8,CA,1721762801
326,masuguru,-11.3667,38.4167,23.14,38,6,1.29,TZ,1721762804
327,urla,38.3229,26.764,33.22,43,0,5.92,TR,1721762805
328,barabai,-2.5833,115.3833,23.53,94,99,0.93,ID,1721762806
329,petropavlovsk-kamchatsky,53.0452,158.6483,10.33,100,100,3.0,RU,1721762807
330,cooma,-36.2333,149.1333,-0.15,95,100,1.35,AU,1721762808
331,shahr-e babak,30.1165,55.1186,30.31,15,4,4.52,IR,1721762810
332,conduaga,8.862,117.4893,26.55,89,100,2.69,PH,1721762812
333,onega,63.9061,38.1404,17.23,63,60,2.18,RU,1721762813
334,campoverde,-8.4753,-74.8058,31.83,28,5,0.81,PE,1721762814
335,selibaby,15.159,-12.1829,33.99,50,82,3.57,MR,1721762815
336,mhamid,29.82,-5.72,43.02,8,0,3.39,MA,1721762817
337,carnarvon,-24.8667,113.6333,16.24,71,7,8.39,AU,1721762818
338,ippy,6.2679,21.2247,21.48,96,99,1.57,CF,1721762819
339,senillosa,-39.0,-68.4167,20.88,9,66,1.33,AR,1721762820
340,palmer,42.1584,-72.3287,25.78,70,100,1.54,US,1721762821
341,guerrero negro,27.9769,-114.0611,25.75,57,94,5.94,MX,1721762822
342,watsa,3.0372,29.5355,18.39,98,100,0.6,CD,1721762824
343,port lincoln,-34.7333,135.8667,14.47,46,99,10.43,AU,1721762825
344,khandyga,62.6667,135.6,14.35,96,100,0.95,RU,1721762827
345,alotau,-10.3069,150.4462,23.36,97,100,1.37,PG,1721762828
346,puerto baquerizo moreno,-0.9,-89.6,23.55,69,75,6.69,EC,1721762829
347,tazacorte,28.629,-17.9293,24.53,83,40,6.17,ES,1721762831
348,malinyi,-8.9333,36.1333,20.75,47,2,0.97,TZ,1721762832
349,cabo san lucas,22.8909,-109.9124,35.17,36,0,4.63,MX,1721761991
350,tyre,33.2733,35.1939,28.96,71,0,2.35,LB,1721762834
351,klaksvik,62.2266,-6.589,11.51,83,15,6.16,FO,1721762835
352,tabou,4.423,-7.3528,24.65,80,69,3.81,CI,1721762836
353,hilo,19.7297,-155.09,27.38,84,40,1.79,US,1721762800
354,haiku-pauwela,20.9219,-156.3051,27.9,77,20,9.26,US,1721762839
355,krupka,50.6845,13.8582,21.95,72,35,3.13,CZ,1721762840
356,kone,-21.0595,164.8658,19.43,79,100,1.68,NC,1721762841
357,chipinge,-20.1883,32.6236,14.17,54,0,2.55,ZW,1721762842
358,el alcazar,-26.7146,-54.8152,27.1,46,100,1.24,AR,1721762843
359,magong,23.5654,119.5863,28.42,86,99,7.3,TW,1721762845
360,nova sintra,14.8667,-24.7167,24.95,80,100,4.2,CV,1721762846
361,atoka,34.4001,-96.0169,31.31,44,65,2.14,US,1721762847
362,acapulco de juarez,16.8634,-99.8901,31.9,66,40,5.14,MX,1721762848
363,buka,40.8108,69.1986,26.82,22,0,1.46,UZ,1721762849
364,kalibo (poblacion),11.7061,122.3644,23.99,85,100,4.21,PH,1721762851
365,swift current,50.2834,-107.8014,33.45,38,0,7.72,CA,1721762852
366,enid,36.3956,-97.8784,31.82,39,75,5.14,US,1721762853
367,touros,-5.1989,-35.4608,26.06,71,56,8.45,BR,1721762854
368,melfort,52.8667,-104.6177,21.07,64,1,3.6,CA,1721762855
369,boguchany,58.3814,97.4531,18.57,99,100,2.89,RU,1721762857
370,pangkalpinang,-2.1333,106.1333,24.1,92,75,2.09,ID,1721762858
371,leua,48.2156,18.6071,22.04,57,44,3.23,SK,1721762859
372,zamora,-4.0692,-78.9567,28.58,80,85,2.21,EC,1721762860
373,sault ste. marie,46.5168,-84.3333,18.31,94,100,3.09,CA,1721762861
374,gracemere,-23.4333,150.45,11.95,94,0,1.54,AU,1721762862
375,bonthe,7.5264,-12.505,25.47,80,72,5.04,SL,1721762864
376,bannockburn,56.0898,-3.9109,18.7,83,100,2.85,GB,1721762865
377,cabedelo,-6.9811,-34.8339,27.37,73,37,8.23,BR,1721762866
378,kruisfontein,-34.0033,24.7314,9.94,86,0,4.83,ZA,1721762867
379,st. john's,47.5649,-52.7093,24.53,46,100,6.17,CA,1721762868
380,kendari,-3.945,122.4989,22.67,95,31,0.55,ID,1721762869
381,piti village,13.4626,144.6933,28.03,88,0,1.54,GU,1721762871
382,mount isa,-20.7333,139.5,2.87,60,17,0.0,AU,1721762872
383,bull savanna,17.8868,-77.5902,29.19,63,0,10.41,JM,1721762873
384,jumla,29.2747,82.1838,16.52,97,100,1.1,NP,1721762874
385,turuntayevo,52.2,107.6167,15.05,99,72,0.95,RU,1721762875
386,homosassa springs,28.8036,-82.5759,33.97,70,45,0.89,US,1721762877
387,lazaro cardenas,17.9583,-102.2,31.5,60,84,4.4,MX,1721762878
388,trashi yangtse,27.6116,91.498,20.47,100,100,0.73,BT,1721762879
389,hassi messaoud,31.6804,6.0729,35.92,21,0,2.57,DZ,1721762880
390,praia da vitoria,38.7333,-27.0667,25.42,73,75,3.04,PT,1721762881
391,ciudad lazaro cardenas,17.9583,-102.2,31.5,60,84,4.4,MX,1721762883
392,hermanus,-34.4187,19.2345,11.56,79,97,4.6,ZA,1721762884
393,kilindoni,-7.9139,39.6668,24.98,74,9,6.85,TZ,1721762885
394,isangel,-19.55,169.2667,21.86,87,100,6.44,VU,1721762886
395,sao vicente,-23.9631,-46.3919,28.48,66,8,1.54,BR,1721762887
396,kuna,43.4918,-116.4201,36.02,29,0,2.57,US,1721762888
397,ratnagiri,16.9833,73.3,27.17,85,100,9.81,IN,1721762890
398,maracacume,-2.0428,-45.9592,31.83,49,100,1.26,BR,1721762891
399,susuman,62.7833,148.1667,18.1,78,100,0.7,RU,1721762892
400,masan,35.2081,128.5725,25.84,96,100,1.12,KR,1721762893
401,saipan,15.1355,145.701,27.39,89,0,3.09,MP,1721762895
402,xindian,36.7975,118.2944,25.31,88,100,1.89,CN,1721762896
403,beyneu,45.3167,55.2,32.17,20,0,3.03,KZ,1721762897
404,vytegra,61.0064,36.4481,16.89,64,0,1.53,RU,1721762898
405,altai,46.3722,96.2583,12.55,63,9,0.77,MN,1721762899
406,san jose del guaviare,2.5729,-72.6459,28.69,60,71,2.56,CO,1721762900
407,mejit,10.2753,170.8646,27.92,74,85,5.74,MH,1721762902
408,palembang,-2.9167,104.7458,27.05,74,20,3.6,ID,1721762903
409,murun-kuren,49.6342,100.1625,11.67,78,3,1.28,MN,1721762904
410,taroa,8.7058,171.2275,27.71,81,17,5.72,MH,1721762905
411,panyutyne,48.9333,36.2833,18.1,78,98,3.32,UA,1721762906
412,baghdad,33.3406,44.4009,36.95,19,0,2.57,IQ,1721762907
413,toba,34.4833,136.85,29.0,85,100,1.94,JP,1721762909
414,ballingry,56.1639,-3.3284,15.83,77,100,3.13,GB,1721762910
415,buala,-8.145,159.5921,26.36,81,90,2.63,SB,1721762911
416,ust'-ilimsk,58.0006,102.6619,18.5,94,100,1.75,RU,1721762912
417,kerikeri,-35.2268,173.9474,9.39,92,38,0.45,NZ,1721762913
418,sroda slaska,51.1641,16.5951,22.78,64,95,2.6,PL,1721762915
419,cidreira,-30.1811,-50.2056,18.68,77,80,3.42,BR,1721762916
420,howard springs,-12.497,131.047,18.95,95,92,1.84,AU,1721762917
421,tazovsky,67.4667,78.7,8.78,64,99,7.04,RU,1721762918
422,masterton,-40.9597,175.6575,7.39,84,100,2.65,NZ,1721762919
423,san fernando de apure,7.8878,-67.4724,27.9,82,77,1.76,VE,1721762920
424,garissa,-0.4536,39.6401,25.27,69,16,9.85,KE,1721762922
425,katabu,-4.9333,122.5167,21.8,96,41,1.45,ID,1721762923
426,kuqa,41.7278,82.9364,29.73,27,100,0.36,CN,1721762924
427,amol,36.4696,52.3507,24.53,77,1,1.12,IR,1721762925
428,maues,-3.3836,-57.7186,36.84,25,32,1.95,BR,1721762926
429,kudahuvadhoo,2.6708,72.8944,28.94,72,98,1.87,MV,1721762927
430,margate,51.3813,1.3862,19.61,82,72,2.54,GB,1721762929
431,minab,27.1467,57.0801,33.49,67,100,2.97,IR,1721762930
432,cill airne,52.05,-9.5167,17.66,80,100,2.12,IE,1721762931
433,ankang,32.68,109.0172,26.46,89,92,0.52,CN,1721762861
434,plastun,44.7561,136.2939,16.15,97,100,0.87,RU,1721762933
435,cestos city,5.46,-9.5828,25.26,77,90,4.69,LR,1721762934
436,polyarnyy,69.1989,33.4478,19.55,57,100,2.53,RU,1721762936
437,walvis bay,-22.9575,14.5053,11.53,87,14,0.0,NA,1721762937
438,carbonear,47.7332,-53.2148,24.78,59,100,5.38,CA,1721762938
439,mata-utu,-13.2816,-176.1745,27.09,72,76,9.86,WF,1721762939
440,dompu,-8.5356,118.4622,22.61,91,95,0.66,ID,1721762940
441,turinsk,58.0458,63.696,12.02,77,75,1.64,RU,1721762941
442,zeya,53.75,127.2667,18.01,73,27,1.34,RU,1721762944
443,sujiatun,41.6592,123.3392,23.1,94,100,2.0,CN,1721762945
444,pudasjarvi,65.3833,26.9167,19.14,63,6,1.88,FI,1721762946
445,hastings,50.8552,0.5729,21.25,81,100,1.45,GB,1721762947
446,whitecourt,54.1502,-115.6855,23.58,43,20,5.14,CA,1721762705
447,arkhangel'sk,64.5401,40.5433,17.06,77,20,3.0,RU,1721762951
448,nizhneudinsk,54.9076,99.0276,16.66,97,100,5.71,RU,1721762953
449,coquimbo,-29.9533,-71.3436,16.85,59,20,5.14,CL,1721762954
450,geraldton,-28.7667,114.6,8.23,93,10,2.06,AU,1721762955
451,kualakapuas,-3.0091,114.3876,22.62,98,97,0.61,ID,1721762956
452,kirovskiy,45.0917,133.5136,18.09,98,100,2.18,RU,1721762958
453,kawalu,-7.3817,108.2082,21.73,87,100,0.98,ID,1721762959
454,yicheng,31.3705,119.8703,27.18,92,83,4.29,CN,1721762960
455,beau vallon,-20.4189,57.6953,21.23,78,20,1.54,MU,1721762961
456,kuala tungkal,-0.8167,103.4667,25.45,86,100,3.57,ID,1721762962
457,port douglas,-16.4833,145.4667,21.4,81,100,6.82,AU,1721762964
458,holualoa,19.6228,-155.9522,26.97,70,0,2.57,US,1721762741
459,dinard,48.6314,-2.0614,17.21,79,100,3.6,FR,1721762966
460,illizi,26.4833,8.4667,40.89,8,2,2.9,DZ,1721762967
461,fortuna,40.5982,-124.1573,17.51,75,20,5.14,US,1721762968
462,inarajan village,13.2736,144.7484,28.08,81,99,5.25,GU,1721762971
463,okahao,-17.885,15.0667,20.45,14,2,3.64,NA,1721762972
464,bac lieu,9.285,105.7244,26.08,90,21,2.89,VN,1721762973
465,kayangel,8.0823,134.7173,26.39,87,100,6.1,PW,1721762974
466,balnearia,-31.0088,-62.6673,26.31,40,0,7.34,AR,1721762975
467,porto novo,6.4965,2.6036,25.9,82,28,4.07,BJ,1721762977
468,karamay,45.6004,84.8661,29.53,29,78,3.41,CN,1721762978
469,horta,38.5333,-28.6333,24.8,74,20,3.6,PT,1721762979
470,cassilandia,-19.1133,-51.7342,30.86,19,0,3.74,BR,1721762980
471,zhangjiajie,29.1294,110.4783,27.99,80,100,0.91,CN,1721762981
472,khost,33.3395,69.9204,30.89,43,77,0.54,AF,1721762982
473,huangpi,30.8845,114.3779,33.06,62,0,3.0,CN,1721762984
474,acarau,-2.8856,-40.12,28.03,66,27,9.31,BR,1721762985
475,kinablangan,7.6947,126.5503,25.2,79,100,1.28,PH,1721762986
476,mugia,43.1041,-9.2179,26.2,83,0,11.34,ES,1721762987
477,sorong,-0.8833,131.25,25.08,92,100,3.95,ID,1721762988
478,ancud,-41.8697,-73.8203,10.3,88,74,6.98,CL,1721762990
479,valparaiso,-33.0393,-71.6273,16.8,62,40,5.14,CL,1721762991
480,slave lake,55.2834,-114.769,20.99,56,75,7.2,CA,1721762992
481,kill devil hills,36.0307,-75.676,30.0,82,0,4.63,US,1721762993
482,jasper,37.2001,-94.3502,31.1,51,40,2.57,US,1721762994
483,erenhot,43.6475,111.9767,26.86,45,100,2.55,CN,1721762996
484,pacasmayo,-7.4006,-79.5714,19.59,70,2,7.32,PE,1721762997
485,gisborne,-38.6533,178.0042,7.87,76,93,4.64,NZ,1721762998
486,yuanping,38.7153,112.7575,24.83,63,100,1.0,CN,1721762999
487,new norfolk,-42.7826,147.0587,10.72,69,100,1.41,AU,1721763000
488,slavicin,49.088,17.8735,22.3,74,33,0.56,CZ,1721763001
489,plymouth,41.8334,-70.8328,24.56,80,100,1.54,US,1721763003
490,murzuq,25.9155,13.9184,34.46,13,0,2.6,LY,1721763004
491,huilong,31.8111,121.655,26.41,91,36,4.56,CN,1721763005
492,happy valley-goose bay,53.3168,-60.3315,22.17,37,75,7.2,CA,1721763007
493,nampula,-15.1165,39.2666,19.97,73,0,3.6,MZ,1721763008
494,tucumcari,35.1717,-103.725,31.08,30,0,2.57,US,1721763009
495,laojunmiao,39.8333,97.7333,15.86,60,0,1.36,CN,1721763010
496,sur,22.5667,59.5289,34.99,49,97,2.39,OM,1721763011
497,mezhdurechenskiy,59.6,65.9333,12.44,73,92,2.32,RU,1721763013
498,pakpattan,30.341,73.3866,32.49,53,100,1.89,PK,1721763014
499,turabah,21.2141,41.6331,29.18,22,100,7.46,SA,1721763015
500,ginir,7.1333,40.7,17.41,67,100,4.02,ET,1721763016
501,waingapu,-9.6567,120.2641,21.53,80,56,1.97,ID,1721763017
502,baihar,22.1,80.55,23.29,99,100,3.43,IN,1721763018
503,zanesville,39.9404,-82.0132,29.03,67,0,0.89,US,1721763020
504,suwayr,30.1171,40.3893,33.52,14,14,5.41,SA,1721763021
505,kattivakkam,13.2167,80.3167,29.42,83,100,6.42,IN,1721763022
506,evanston,42.0411,-87.6901,30.54,51,75,6.17,US,1721763023
507,robbah,33.2797,6.9098,35.8,29,0,0.42,DZ,1721763024
508,orkney,-26.9802,26.6727,11.86,17,6,1.86,ZA,1721763026
509,bamboo flat,11.7,92.7167,29.05,84,75,6.17,IN,1721763027
510,encheng,22.1839,112.3026,25.81,94,100,1.56,CN,1721763028
511,san pedro pochutla,15.7333,-96.4667,33.17,53,100,4.19,MX,1721763029
512,zaragoza,41.6561,-0.8773,36.38,22,0,4.63,ES,1721763030
513,dobrich,43.5667,27.8333,23.1,75,0,1.73,BG,1721763031
514,palermo,37.8167,13.5833,24.74,74,0,2.19,IT,1721763033
515,uglegorsk,49.0833,142.0333,13.62,95,98,6.33,RU,1721763034
516,yanchep,-31.55,115.6833,8.12,72,100,2.36,AU,1721763035
517,eyl,7.9803,49.8164,26.08,77,99,11.26,SO,1721763036
518,lindi,-10.0,39.7167,20.12,89,74,1.7,TZ,1721763037
519,mingguang,32.7802,117.9638,28.03,85,100,2.91,CN,1721763039
520,hadibu,12.65,54.0333,26.83,75,100,9.17,YE,1721763040
521,labytnangi,66.6572,66.4183,11.22,59,86,4.97,RU,1721763041
522,taltal,-25.4,-70.4833,17.03,58,0,3.07,CL,1721763042
523,northam,51.0333,-4.2167,17.59,91,100,3.28,GB,1721763043
524,nago,26.5881,127.9761,30.25,87,100,9.92,JP,1721763045
525,tataouine,32.9297,10.4518,25.18,60,0,4.73,TN,1721763046
526,belawan,3.7755,98.6832,26.16,85,100,2.24,ID,1721763047
527,nishinoomote,30.7333,131.0,28.47,84,94,5.26,JP,1721763048
528,joshimath,30.5667,79.5667,19.08,98,100,0.8,IN,1721763049
529,al kharijah,25.4514,30.5464,34.37,17,66,4.18,EG,1721763050
530,jayapura,-2.5333,140.7,23.66,97,100,0.98,ID,1721763052
531,choma,-16.8065,26.9531,16.11,35,0,1.89,ZM,1721763053
532,ghormach,35.7306,63.7826,29.8,23,0,3.59,AF,1721763054
533,hendala,6.9909,79.883,27.97,89,20,3.36,LK,1721763055
534,mapastepec,15.4333,-92.9,31.58,71,45,2.99,MX,1721763056
535,harstad,68.799,16.5293,16.8,96,100,4.02,NO,1721763059
536,piet retief,-27.0071,30.8132,9.21,66,75,1.49,ZA,1721763060
537,tukrah,32.5341,20.5791,27.01,70,0,4.61,LY,1721763061
538,severnoye,56.3491,78.3619,15.55,97,100,2.66,RU,1721763062
539,constitucion,-35.3333,-72.4167,12.86,80,100,3.49,CL,1721763064
540,colonia,50.9333,6.95,20.53,76,20,8.23,DE,1721763065
541,sumbawanga,-7.9667,31.6167,15.05,26,0,1.53,TZ,1721763066
542,fale old settlement,-9.3852,-171.2468,27.92,78,94,8.54,TK,1721763067
543,kiunga,-6.1219,141.2906,22.99,99,100,1.15,PG,1721763068
544,tanakpur,29.0833,80.1167,27.21,82,61,2.33,IN,1721763069
545,miches,18.9836,-69.0476,31.11,71,78,5.79,DO,1721763071
546,aral,40.5156,81.2636,29.0,32,4,7.84,CN,1721763072
547,naryn,41.4287,75.9911,13.13,66,100,2.69,KG,1721763073
548,salmon arm,50.6998,-119.3024,26.91,35,4,1.54,CA,1721763005
549,kavali,14.9167,79.9833,29.23,61,99,8.72,IN,1721763075
550,al bawiti,28.3492,28.8659,32.85,23,99,3.5,EG,1721763076
551,tantou,26.0314,119.5986,28.87,79,20,6.0,CN,1721763077
552,korla,41.7597,86.1469,28.33,29,4,3.36,CN,1721763079
553,grand-bassam,5.2118,-3.7388,24.98,88,92,2.87,CI,1721763080
554,puerto aysen,-45.4,-72.7,11.46,94,98,2.82,CL,1721763081
555,abepura,-2.6333,140.5833,23.45,100,40,1.03,ID,1721763082
556,sao paulo de olivenca,-3.3783,-68.8725,29.46,59,96,1.65,BR,1721763083
557,remire-montjoly,4.9167,-52.2667,32.02,62,0,7.72,GF,1721763085
558,karratha,-20.7377,116.8463,18.72,74,2,3.1,AU,1721763086
559,taoudenni,22.6783,-3.9836,40.94,18,0,0.36,ML,1721763087
560,hirara,24.8,125.2833,28.92,94,100,15.43,JP,1721763088
561,saint ann's bay,18.4358,-77.201,29.98,69,13,9.04,JM,1721763089
562,monrovia,6.3005,-10.7969,24.87,80,94,5.0,LR,1721763090
563,birzebbuga,35.8258,14.5269,27.38,69,0,3.6,MT,1721763092
564,tadine,-21.55,167.8833,20.32,76,100,4.85,NC,1721763093
565,balaklava,44.5,33.6,26.32,56,58,3.04,UA,1721763094
566,tessaoua,13.7574,7.9874,31.22,51,75,6.64,NE,1721763095
567,ha'il,27.5219,41.6907,34.01,17,0,5.14,SA,1721763096
568,mizan teferi,6.9833,35.5833,16.03,97,89,0.79,ET,1721763097
569,metlili chaamba,32.2667,3.6333,35.52,23,0,5.66,DZ,1721763100
570,lokomotivnyy,53.0118,60.5684,13.07,85,100,3.36,RU,1721763101
571,batticaloa,7.7102,81.6924,27.92,78,95,0.89,LK,1721763102
572,ibotirama,-12.1853,-43.2206,31.06,26,0,2.33,BR,1721763104
573,wahpeton,46.2652,-96.6059,25.51,83,20,2.57,US,1721763105
574,san julian,21.0167,-102.1667,19.12,71,100,2.47,MX,1721763106
575,uray,60.1247,64.7758,11.81,72,87,3.0,RU,1721763107
576,majene,-3.5403,118.9707,23.64,90,85,3.71,ID,1721763108
577,saynshand,44.8824,110.1163,25.82,46,100,5.57,MN,1721763110
578,jiuquan,39.7432,98.5174,17.38,59,1,1.38,CN,1721763111
579,turaif,31.6725,38.6637,32.14,20,0,6.17,SA,1721763112
580,sabalgarh,26.25,77.4,28.28,77,100,2.76,IN,1721763113
581,cartagena del chaira,1.3349,-74.8429,29.99,48,55,1.84,CO,1721763114
582,victorica,-36.2151,-65.4359,17.44,40,100,3.98,AR,1721763116
583,balkanabat,39.5108,54.3671,29.73,51,0,1.27,TM,1721763117
584,thal,35.4791,72.2439,14.95,78,7,0.85,PK,1721763118
585,kolonia,50.9333,6.95,20.32,76,20,6.17,DE,1721763119
586,hanceville,34.0607,-86.7675,28.98,70,97,1.22,US,1721763120
587,guadassuar,39.1782,-0.5176,30.4,61,0,3.26,ES,1721763122
588,san jose de jachal,-30.2406,-68.7469,23.18,5,0,14.24,AR,1721763123
589,kapuskasing,49.4169,-82.4331,19.05,45,100,4.12,CA,1721763124
590,kuching,1.55,110.3333,27.77,92,20,1.54,MY,1721763125
